,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
111,"frozenset({'TminA', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
130,"frozenset({'TA', 'BROIu_B', 'COVIDhB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
133,"frozenset({'TA', 'COVIDhB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
138,"frozenset({'BROIu_B', 'COVIDhB', 'TminA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
142,"frozenset({'COVIDhB', 'TminA'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
163,"frozenset({'TA', 'BROIu_B', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
167,"frozenset({'TA', 'TmaxA'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
178,"frozenset({'TA', 'COVIDhB', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
186,"frozenset({'COVIDhB', 'TminA', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
222,"frozenset({'TA', 'COVIDuB', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
234,"frozenset({'TA', 'COVIDhB', 'TmaxA'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
267,"frozenset({'TA', 'BROIu_B', 'COVIDhB', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
272,"frozenset({'TA', 'COVIDhB', 'COVIDuB'})","frozenset({'BROIu_B', 'RA'})",0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
283,"frozenset({'BROIu_B', 'COVIDhB', 'TminA', 'COVIDuB'})",frozenset({'RA'}),0.2,0.375,0.2,1.0,2.6666666666666665,0.125,inf
