,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
929,"frozenset({'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
935,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1042,"frozenset({'BROIu_B', 'COBuB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1046,"frozenset({'BROIu_B', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COBuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1079,"frozenset({'BROIu_B', 'OCRuB', 'CSRhB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1086,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1125,"frozenset({'BROIu_B', 'OCRuB', 'COVIDhA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1134,"frozenset({'BROIu_B', 'OCRuB'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
1165,"frozenset({'BROIu_B', 'CSRhB', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1169,"frozenset({'BROIu_B', 'TMA'})","frozenset({'CSRhB', 'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1202,"frozenset({'BROIu_B', 'COVIDhA', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1208,"frozenset({'BROIu_B', 'TMA'})","frozenset({'IRASu_B', 'COVIDuB', 'COVIDhA'})",0.2,0.24444444444444444,0.2,1.0,4.090909090909091,0.1511111111111111,inf
1563,"frozenset({'INFu_B', 'BROIu_B', 'OCRuB', 'COBuB'})","frozenset({'IRASu_B', 'COVIDuB'})",0.2222222222222222,0.24444444444444444,0.2222222222222222,1.0,4.090909090909091,0.16790123456790124,inf
